#"time"	"OHVietnam,Epidemic Dynamic:SEIR Dynamic.E"	"OHVietnam,Epidemic Dynamic:SEIR Dynamic.I"	"OHVietnam,Epidemic Dynamic:SEIR Dynamic.R"	"OHVietnam,Epidemic Dynamic:SEIR Dynamic.S"	
63.8000000000006	0.0762987422794271	0.0890102260318896	0.0119319872501631	0.89875843735322
63.9000000000006	0.0763533788358261	0.0895410422987398	0.0119433964438311	0.898215969484719
64.0000000000006	0.0764081298401224	0.0900733271636957	0.0119548608537306	0.897671994320289
64.1000000000006	0.0764629952923162	0.0906070806267572	0.0119663804798616	0.89712651185993
64.2000000000006	0.0765179751924073	0.0911423026879242	0.0119779553222242	0.896579522103642
64.3000000000006	0.0765730695403959	0.0916789933471969	0.0119895853808183	0.896031025051426
64.4000000000006	0.0766282783362818	0.0922171526045752	0.012001270655644	0.89548102070328
64.5000000000006	0.0766836015800652	0.0927567804600591	0.0120130111467013	0.894929509059205
64.6000000000006	0.076739039271746	0.0932978769136486	0.01202480685399	0.894376490119202
64.7000000000006	0.0767945914113242	0.0938404419653437	0.0120366577775104	0.89382196388327
64.8000000000006	0.0768502579987997	0.0943844756151444	0.0120485639172623	0.893265930351408
64.9000000000006	0.0769060390341727	0.0949299778630507	0.0120605252732457	0.892708389523618
65.0000000000006	0.0769619345174431	0.0954769487090626	0.0120725418454607	0.892149341399899
65.1000000000006	0.0770179444486108	0.0960253881531801	0.0120846136339072	0.891588785980251
65.2000000000006	0.077074068827676	0.0965752961954033	0.0120967406385853	0.891026723264674
65.3000000000006	0.0771303076546386	0.097126672835732	0.0121089228594949	0.890463153253168
65.4000000000006	0.0771866609294986	0.0976795180741664	0.012121160296636	0.889898075945733
65.5000000000006	0.077243128652256	0.0982338319107064	0.0121334529500088	0.889331491342369
65.6000000000005	0.0772997108229108	0.0987896143453519	0.012145800819613	0.888763399443076
65.7000000000005	0.077356407441463	0.0993468653781031	0.0121582039054488	0.888193800247855
65.8000000000005	0.0774132185079126	0.0999055850089599	0.0121706622075162	0.887622693756704
65.9000000000005	0.0774701440222596	0.100465773237922	0.0121831757258151	0.887050079969624
66.0000000000005	0.077527183984504	0.10102743006499	0.0121957444603456	0.886475958886616
66.1000000000005	0.0775843383946458	0.101590555490164	0.0122083684111076	0.885900330507678
66.2000000000005	0.077641607252685	0.102155149513443	0.0122210475781011	0.885323194832812
66.3000000000005	0.0776989905586216	0.102721212134828	0.0122337819613262	0.884744551862017
66.4000000000005	0.0777564883124556	0.103288743354318	0.0122465715607829	0.884164401595293
66.5000000000005	0.0787068774713921	0.102966459418286	0.012268255752285	0.884465188410454
66.6000000000005	0.0798072427217128	0.102496641572462	0.0122914613601896	0.884910768966839
66.7000000000005	0.0808975925759819	0.102034404163385	0.0123142970917802	0.885349382296407
66.8000000000005	0.0819831030432808	0.101575902924705	0.0123369233709048	0.885784478243043
66.9000000000005	0.0830637741236096	0.101121137856424	0.0123593401975633	0.886216056806747
67.0000000000005	0.0841396058169683	0.10067010895854	0.0123815475717557	0.88664411798752
67.1000000000005	0.0852105981233567	0.100222816231053	0.0124035454934821	0.887068661785361
67.2000000000005	0.0862767510427751	0.0997792596739649	0.0124253339627424	0.887489688200271
67.3000000000005	0.0873380645752232	0.099339439287274	0.0124469129795366	0.887907197232249
67.4000000000004	0.0883945387207012	0.0989033550709808	0.0124682825438648	0.888321188881295
67.5000000000004	0.0894461734792091	0.0984710070250854	0.0124894426557269	0.88873166314741
67.6000000000004	0.0904929688507468	0.0980423951495876	0.012510393315123	0.889138620030593
67.7000000000004	0.0915349248353143	0.0976175194444876	0.012531134522053	0.889542059530844
67.8000000000004	0.0925720414329117	0.0971963799097853	0.0125516662765169	0.889941981648164
67.9000000000004	0.0936043186435389	0.0967789765454806	0.0125719885785147	0.890338386382552
68.0000000000004	0.094631756467196	0.0963653093515737	0.0125921014280465	0.890731273734009
68.1000000000004	0.0956543549038829	0.0959553783280645	0.0126120048251123	0.891120643702533
68.2000000000004	0.0966721139535996	0.095549183474953	0.0126316987697119	0.891506496288127
68.3000000000004	0.0976850336163462	0.0951467247922392	0.0126511832618455	0.891888831490788
68.4000000000004	0.0986931138921227	0.0947480022799231	0.0126704583015131	0.892267649310518
68.5000000000004	0.0996963547809289	0.0943530159380047	0.0126895238887145	0.892642949747317
68.6000000000004	0.100694756282765	0.0939593212971356	0.0127083800234499	0.893017177270532
68.7000000000004	0.101688318397631	0.0935686971954389	0.0127270267057193	0.893388553042041
68.8000000000004	0.102677023160087	0.093179843085825	0.0127454639355225	0.8937601741529
68.9000000000004	0.10367162227286	0.0927881903086975	0.0127640240313955	0.894132833949493
69.0000000000004	0.104662223021622	0.0923993725216207	0.012782400752643	0.894502850205193
69.1000000000003	0.10564881065314	0.0920133957369531	0.0128005936433464	0.894870222350166
69.2000000000003	0.106631385167412	0.0916302599546946	0.0128186027035058	0.895234950384415
69.3000000000003	0.107609946564438	0.0912499651748451	0.0128364279331212	0.895597034307937
69.4000000000003	0.108584494844219	0.0908725113974048	0.0128540693321925	0.895956474120735
69.5000000000003	0.109555030006755	0.0904978986223735	0.0128715269007199	0.896313269822806
69.6000000000003	0.110521552052045	0.0901261268497514	0.0128888006387032	0.896667421414152
69.7000000000003	0.11148406098009	0.0897571960795384	0.0129058905461425	0.897018928894773
69.8000000000003	0.11244255679089	0.0893911063117345	0.0129227966230378	0.897367792264668
69.9000000000003	0.113397039484444	0.0890278575463396	0.0129395188693891	0.897714011523837
70.0000000000003	0.114347509060752	0.0886674497833539	0.0129560572851964	0.898057586672281
70.1000000000003	0.115293965519816	0.0883098830227773	0.0129724118704597	0.898398517709999
70.2000000000003	0.116236408861634	0.0879551572646098	0.0129885826251789	0.898736804636992
70.3000000000003	0.117174839086206	0.0876032725088514	0.0130045695493541	0.899072447453259
70.4000000000003	0.118109256193533	0.087254228755502	0.0130203726429854	0.8994054461588
70.5000000000003	0.119039660183615	0.0869080260045618	0.0130359919060726	0.899735800753616
70.6000000000003	0.119966051056451	0.0865646642560307	0.0130514273386158	0.900063511237707
70.7000000000003	0.120888428812042	0.0862241435099087	0.0130666789406149	0.900388577611071
70.8000000000003	0.121806793450388	0.0858864637661958	0.0130817467120701	0.900710999873711
70.9000000000002	0.122721144971488	0.085551625024892	0.0130966306529812	0.901030778025624
71.0000000000002	0.123631483375343	0.0852178535838948	0.0131113307633484	0.901349685768917
71.1000000000002	0.124537808661952	0.0848861677384384	0.0131258470431715	0.901666704808352
71.2000000000002	0.125440120831315	0.0845571089991781	0.0131401794924506	0.901981293633275
71.3000000000002	0.126338419883434	0.0842306773661139	0.0131543281111858	0.902293452243686
71.4000000000002	0.127232705818307	0.0839068728392457	0.0131682928993769	0.902603180639584
71.5000000000002	0.127403877660672	0.0843012216233121	0.0131751502526981	0.902201170647877
71.6000000000002	0.127457484136599	0.0848142632944846	0.0131809531785885	0.901681820656704
71.7000000000002	0.127511202323686	0.0853288380507126	0.0131868083992014	0.901160883327149
71.8000000000002	0.12756503222193	0.0858449469423378	0.0131927159145368	0.900638357608871
71.9000000000002	0.127618973831334	0.0863625899693601	0.0131986757245949	0.90011424350187
72.0000000000002	0.127673027151895	0.0868817671317797	0.0132046878293754	0.899588541006146
72.1000000000002	0.127727192183616	0.0874024784295964	0.0132107522288785	0.899061250121699
72.2000000000002	0.127781468926494	0.0879247238628102	0.0132168689231042	0.898532370848529
72.3000000000002	0.127835857380532	0.0884485034314212	0.0132230379120524	0.898001903186636
72.4000000000002	0.127890357545728	0.0889738171354295	0.0132292591957232	0.89746984713602
72.5000000000002	0.127944969422082	0.0895006649748348	0.0132355327741165	0.896936202696681
72.6000000000002	0.127999693009595	0.0900290469496374	0.0132418586472323	0.896400969868619
72.7000000000001	0.128054528308266	0.0905589630598371	0.0132482368150707	0.895864148651834
72.8000000000001	0.128109475318096	0.091090413305434	0.0132546672776317	0.895325739046326
72.9000000000001	0.128164534039084	0.091623397686428	0.0132611500349152	0.894785741052095
73.0000000000001	0.128219704471231	0.0921579162028192	0.0132676850869212	0.894244154669141
73.1000000000001	0.128274986614537	0.0926939688546076	0.0132742724336498	0.893700979897464
73.2000000000001	0.128330380469001	0.0932315556417932	0.013280912075101	0.893156216737064
73.3000000000001	0.128385886034623	0.0937706765643759	0.0132876040112747	0.892609865187941
73.4000000000001	0.128441503311404	0.0943113316223558	0.0132943482421709	0.892061925250095
73.5000000000001	0.128497232299344	0.0948535208157329	0.0133011447677897	0.891512396923525
73.6000000000001	0.128553072998442	0.0953972441445071	0.013307993588131	0.890961280208233
73.7000000000001	0.128609025408698	0.0959425016086785	0.0133148947031949	0.890408575104218
73.8000000000001	0.128665089530113	0.0964892932082471	0.0133218481129813	0.88985428161148
73.9000000000001	0.128721265362687	0.0970376189432128	0.0133288538174903	0.889298399730018
74.0000000000001	0.128777552906419	0.0975874788135757	0.0133359118167219	0.888740929459834
74.1000000000001	0.12883395216131	0.0981388728193358	0.0133430221106759	0.888181870800927
74.2000000000001	0.128890463127359	0.098691800960493	0.0133501846993526	0.887621223753296
74.3000000000001	0.128947085804566	0.0992462632370475	0.0133573995827517	0.887058988316943
74.4	0.129003820192933	0.0998022596489991	0.0133646667608735	0.886495164491867
74.5	0.12975161786178	0.0996701365625861	0.0133788273383645	0.886612564807181
74.6	0.130816383296305	0.0992232063738711	0.0133961773646409	0.887041231399989
74.7	0.131874922094424	0.0987822612737081	0.013413274532409	0.887462915555445
74.8	0.132927022367307	0.0983455859048428	0.0134301128494255	0.887881202520904
74.9	0.133974523475675	0.0979123893805059	0.0134467491573544	0.888296204635772
75	0.135017425419527	0.0974826717006975	0.0134631834561955	0.888707921900049
75.1	0.136055728198863	0.0970564328654175	0.013479415745949	0.889116354313734
75.2	0.137089431813683	0.096633672874666	0.0134954460266148	0.889521501876829
75.3	0.138118536263987	0.0962143917284429	0.0135112742981929	0.889923364589332
75.4	0.139143041549776	0.0957985894267483	0.0135269005606833	0.890321942451245
75.5	0.140162947671049	0.0953862659695821	0.0135423248140861	0.890717235462566
75.6	0.141178254627806	0.0949774213569443	0.0135575470584011	0.891109243623296
75.7	0.142188962420047	0.094572055588835	0.0135725672936285	0.891497966933435
75.8	0.143195071047772	0.0941701686652541	0.0135873855197682	0.891883405392983
75.9	0.144196580510982	0.0937717605862017	0.0136020017368202	0.892265559001939
76	0.145193490809676	0.0933768313516777	0.0136164159447845	0.892644427760305
76.1	0.146185801943854	0.0929853809616822	0.0136306281436612	0.89302001166808
76.1999999999999	0.147173513913516	0.0925974094162151	0.0136446383334501	0.893392310725263
76.2999999999999	0.148156626718663	0.0922129167152765	0.0136584465141514	0.893761324931856
76.3999999999999	0.149135140359293	0.0918319028588663	0.013672052685765	0.894127054287857
76.4999999999999	0.150109054835408	0.0914543678469845	0.0136854568482909	0.894489498793267
76.5999999999999	0.151078370147007	0.0910801380675536	0.0136986590017291	0.894848832060164
76.6999999999999	0.15204308629409	0.090706791134104	0.0137116591460797	0.895207476475016
76.7999999999999	0.153003203276658	0.0903366563581209	0.0137244572813426	0.89556310272634
76.8999999999999	0.153958703604367	0.0899681514124255	0.0137370534075178	0.895919042175546
76.9999999999999	0.154919644819842	0.089596995038222	0.0137497584168725	0.896276138488557
77.0999999999999	0.155877428647184	0.0892282166530703	0.0137623060570785	0.896630792330992
77.1999999999999	0.15683141037726	0.0888620742634266	0.0137746764047244	0.896982983532117
77.2999999999999	0.157781590010069	0.088498567869291	0.0137868694598102	0.89733271209193
77.3999999999999	0.158727967545612	0.0881376974706634	0.0137988852223361	0.897679978010432
77.4999999999999	0.159670542983887	0.087779463067544	0.0138107236923019	0.898024781287624
77.5999999999999	0.160609316324896	0.0874238646599326	0.0138223848697077	0.898367121923504
77.6999999999999	0.161544287568637	0.0870709022478293	0.0138338687545535	0.898706999918073
77.7999999999999	0.162475456715112	0.0867205758312341	0.0138451753468393	0.899044415271331
77.8999999999998	0.163402823764321	0.086372885410147	0.013856304646565	0.899379367983279
77.9999999999998	0.164326388716262	0.086027830984568	0.0138672566537307	0.899711858053915
78.0999999999998	0.165246151570937	0.085685412554497	0.0138780313683364	0.90004188548324
78.1999999999998	0.166162112328344	0.0853456301199342	0.013888628790382	0.900369450271254
78.2999999999998	0.167074270988485	0.0850084836808794	0.0138990489198676	0.900694552417957
78.3999999999998	0.16798262755136	0.0846739732373327	0.0139092917567932	0.901017191923349
78.4999999999998	0.168887182016967	0.0843420987892941	0.0139193573011588	0.901337368787431
78.5999999999998	0.169787934385307	0.0840128603367635	0.0139292455529644	0.9016550830102
78.6999999999998	0.170684884656381	0.0836862578797411	0.0139389565122099	0.901970334591659
78.7999999999998	0.171578032830188	0.0833622914182267	0.0139484901788954	0.902283123531808
78.8999999999998	0.172467378906728	0.0830409609522204	0.0139578465530209	0.902593449830644
78.9999999999998	0.173352922886001	0.0827222664817222	0.0139670256345863	0.90290131348817
79.0999999999998	0.174234664768008	0.0824055450887984	0.0139760274235917	0.903207377422319
79.1999999999998	0.175112604552748	0.0820898364539742	0.0139848519200371	0.903512601952567
79.2999999999998	0.175986742240221	0.0817765661747374	0.0139934991239225	0.903815561481424
79.3999999999998	0.176857077830428	0.081465734251088	0.0140019690352478	0.90411625600889
79.4999999999998	0.177163765729272	0.0817135530418116	0.0140050370748551	0.903863404258053
79.5999999999998	0.177216782036241	0.0822156622101033	0.0140090507125247	0.903358778250073
79.6999999999997	0.177269907282912	0.0827193546139541	0.0140131721305585	0.902852503789289
79.7999999999997	0.177323141469282	0.0832246303984423	0.0140174013289563	0.902344580730625
79.8999999999997	0.177376484595353	0.083731489563568	0.0140217383077181	0.901835009074078
79.9999999999997	0.177429936661125	0.084239932109331	0.0140261830668441	0.901323788819651
80.0999999999997	0.177483497666597	0.0847499580357315	0.0140307356063341	0.900810919967342
80.1999999999997	0.177537167611769	0.0852615673427694	0.0140353959261882	0.900296402517151
80.2999999999997	0.177590946496641	0.0857747600304447	0.0140401640264064	0.899780236469079
80.3999999999997	0.177644834321214	0.0862895360987575	0.0140450399069887	0.899262421823126
80.4999999999997	0.177698831085487	0.0868058955477076	0.014050023567935	0.898742958579292
80.5999999999997	0.17775293678946	0.0873238383772952	0.0140551150092455	0.898221846737576
80.6999999999997	0.177807151433134	0.0878433645875202	0.0140603142309199	0.897699086297978
80.7999999999997	0.177861475016508	0.0883644741783826	0.0140656212329585	0.897174677260499
80.8999999999997	0.177915907539583	0.0888871671498824	0.0140710360153612	0.896648619625139
80.9999999999997	0.177970449002358	0.0894114435020196	0.0140765585781279	0.896120913391898
81.0999999999997	0.178025099404833	0.0899373032347942	0.0140821889212587	0.895591558560775
81.1999999999997	0.178079858747008	0.0904647463482063	0.0140879270447536	0.895060555131771
81.2999999999997	0.178134727028884	0.0909937728422558	0.0140937729486125	0.894527903104885
81.3999999999997	0.17818970425046	0.0915243827169427	0.0140997266328355	0.893993602480118
81.4999999999996	0.178244790411737	0.092056575972267	0.0141057880974227	0.89345765325747
81.5999999999996	0.178299985512714	0.0925903526082288	0.0141119573423738	0.89292005543694
81.6999999999996	0.178355289553391	0.0931257126248279	0.0141182343676891	0.892380809018529
81.7999999999996	0.178410702533769	0.0936626560220645	0.0141246191733684	0.891839914002236
81.8999999999996	0.178466224453847	0.0942011827999385	0.0141311117594118	0.891297370388062
81.9999999999996	0.178521855313625	0.0947412929584499	0.0141377121258193	0.890753178176007
82.0999999999996	0.178577595113104	0.0952829864975987	0.0141444202725909	0.89020733736607
82.1999999999996	0.178633443852283	0.0958262634173849	0.0141512361997265	0.889659847958252
82.2999999999996	0.178689401531163	0.0963711237178086	0.0141581599072263	0.889110709952552
82.3999999999996	0.178745468149742	0.0969175673988696	0.0141651913950901	0.888559923348971
82.4999999999996	0.179165105594798	0.0971028885728818	0.0141759292958603	0.888366595402652
82.5999999999996	0.180199815422108	0.0966757757332465	0.0141928637239506	0.888779547505777
82.6999999999996	0.18123475128558	0.096249963868934	0.0142098031066913	0.889189680330399
82.7999999999996	0.182260807213437	0.0958302139787602	0.014226465755784	0.889594666981152
82.8999999999996	0.183282455203643	0.0954137403463677	0.0142429901512034	0.889996552816646
82.9999999999996	0.184299695256196	0.0950005429717564	0.0142593762929495	0.890395337836882
83.0999999999996	0.185312527371098	0.0945906218549264	0.0142756241810222	0.89079102204186
83.1999999999995	0.186320951548347	0.0941839769958775	0.0142917338154217	0.89118360543158
83.2999999999995	0.187324967787945	0.0937806083946099	0.0143077051961478	0.891573088006042
83.3999999999995	0.188324576089891	0.0933805160511235	0.0143235383232006	0.891959469765245
83.4999999999995	0.189319776454184	0.0929836999654184	0.0143392331965801	0.892342750709191
83.5999999999995	0.190310568880826	0.0925901601374945	0.0143547898162863	0.892722930837878
83.6999999999995	0.191296953369816	0.0921998965673518	0.0143702081823191	0.893100010151307
83.7999999999995	0.192278929921154	0.0918129092549904	0.0143854882946787	0.893473988649478
83.8999999999995	0.193256498534839	0.0914291982004102	0.0144006301533649	0.893844866332391
83.9999999999995	0.194229659210873	0.0910487634036112	0.0144156337583779	0.894212643200046
84.0999999999995	0.195198411949255	0.0906716048645935	0.0144304991097175	0.894577319252443
84.1999999999995	0.196162756749985	0.090297722583357	0.0144452262073838	0.894938894489582
84.2999999999995	0.197122693613063	0.0899271165599018	0.0144598150513768	0.895297368911462
84.3999999999995	0.198078222538489	0.0895597867942277	0.0144742656416965	0.895652742518084
84.4999999999995	0.199029343526263	0.0891957332863349	0.0144885779783428	0.896005015309448
84.5999999999995	0.199976056576386	0.0888349560362233	0.0145027520613159	0.896354187285554
84.6999999999995	0.200918361688856	0.0884768923296173	0.0145167878906156	0.896700821160678
84.7999999999995	0.201856258863674	0.0881199534306594	0.0145306854662419	0.897046505670674
84.8999999999995	0.20278974810084	0.0877660385425644	0.014544444788195	0.897389341612331
84.9999999999994	0.203718813496688	0.0874137485097309	0.0145580658564747	0.897732318507818
85.0999999999994	0.204652543892825	0.0870589890207356	0.0145718297197278	0.898076747344805
85.1999999999994	0.205584172563808	0.0867061006101658	0.0145855266804584	0.898418895406401
85.2999999999994	0.206512166599377	0.0863556872442159	0.0145991093672244	0.898758724223002
85.3999999999994	0.207436525999534	0.0860077489228862	0.0146125777800259	0.899096233794609
85.4999999999994	0.208357250764278	0.0856622856461765	0.0146259319188628	0.899431424121222
85.5999999999994	0.209274340893609	0.0853192974140868	0.0146391717837352	0.899764295202839
85.6999999999994	0.210187796387527	0.0849787842266172	0.0146522973746429	0.900094847039462
85.7999999999994	0.211097617246033	0.0846407460837676	0.0146653086915861	0.90042307963109
85.8999999999994	0.212003803469125	0.0843051829855381	0.0146782057345648	0.900748992977724
85.9999999999994	0.212906355056804	0.0839720949319286	0.0146909885035788	0.901072587079363
86.0999999999994	0.213805272009071	0.0836414819229392	0.0147036569986283	0.901393861936007
86.1999999999994	0.214700554325924	0.0833133439585698	0.0147162112197132	0.901712817547657
86.2999999999994	0.215592202007365	0.0829876810388204	0.0147286511668336	0.902029453914312
86.3999999999994	0.216480215053392	0.0826644931636911	0.0147409768399894	0.902343771035972
86.4999999999994	0.217364593464007	0.0823437803331819	0.0147531882391806	0.902655768912637
86.5999999999994	0.218245337239208	0.0820255425472927	0.0147652853644073	0.902965447544308
86.6999999999993	0.219122446378997	0.0817097798060235	0.0147772682156694	0.903272806930984
86.7999999999993	0.219995920883373	0.0813964921093744	0.0147891367929669	0.903577847072666
86.8999999999993	0.220865760752336	0.0810856794573453	0.0148008910962998	0.903880567969353
86.9999999999993	0.221731965985886	0.0807773418499363	0.0148125311256682	0.904180969621045
87.0999999999993	0.222594536584023	0.0804714792871473	0.014824056881072	0.904479052027743
87.1999999999993	0.223453472546747	0.0801680917689784	0.0148354683625113	0.904774815189445
87.2999999999993	0.224308773874058	0.0798652847369013	0.014846765569986	0.905070153664681
87.3999999999993	0.225160440565955	0.0795645708935045	0.0148579485034961	0.905363554750862
87.4999999999993	0.225712245618053	0.0795594308543881	0.0148660842224041	0.905364470773025
87.5999999999993	0.225764756590145	0.0800526109856739	0.0148694837532706	0.904871190456178
87.6999999999993	0.225817384241967	0.0805473450400496	0.0148730020842995	0.904376607955962
87.7999999999993	0.225870119080284	0.0810437000732138	0.0148766263472881	0.903880331588242
87.8999999999993	0.225922961105096	0.0815416760851667	0.0148803565422362	0.903382361353018
87.9999999999993	0.225975910316402	0.0820412730759082	0.014884192669144	0.902882697250291
88.0999999999993	0.226028966714203	0.0825424910454382	0.0148881347280114	0.90238133928006
88.1999999999993	0.226082130298499	0.0830453299937569	0.0148921827188383	0.901878287442326
88.2999999999993	0.226135401069289	0.0835497899208642	0.0148963366416249	0.901373541737087
88.3999999999993	0.226188779026574	0.08405587082676	0.0149005964963711	0.900867102164346
88.4999999999992	0.226242264170353	0.0845635727114445	0.0149049622830768	0.9003589687241
88.5999999999992	0.226295856500627	0.0850728955749175	0.0149094340017422	0.899849141416351
88.6999999999992	0.226349556017396	0.0855838394171791	0.0149140116523672	0.899337620241098
88.7999999999992	0.226403362720659	0.0860964042382294	0.0149186952349517	0.898824405198342
88.8999999999992	0.226457276610417	0.0866105900380682	0.0149234847494959	0.898309496288082
88.9999999999992	0.22651129768667	0.0871263968166956	0.0149283801959997	0.897792893510318
89.0999999999992	0.226565425949417	0.0876438245741116	0.014933381574463	0.897274596865051
89.1999999999992	0.226619661398659	0.0881628733103162	0.014938488884886	0.89675460635228
89.2999999999992	0.226674004034395	0.0886835430253094	0.0149437021272686	0.896232921972006
89.3999999999992	0.226728453856627	0.0892058337190913	0.0149490213016108	0.895709543724228
89.4999999999992	0.226783010865352	0.0897297453916616	0.0149544464079125	0.895184471608946
89.5999999999992	0.226837675060573	0.0902552780430206	0.0149599774461739	0.89465770562616
89.6999999999992	0.226892446442288	0.0907824316731682	0.0149656144163949	0.894129245775871
89.7999999999992	0.226947325010497	0.0913112062821044	0.0149713573185755	0.893599092058079
89.8999999999992	0.227002310765202	0.0918416018698292	0.0149772061527156	0.893067244472782
89.9999999999992	0.2270574037064	0.0923736184363426	0.0149831609188154	0.892533703019982
90.0999999999992	0.227112603834094	0.0929072559816445	0.0149892216168748	0.891998467699678
90.1999999999992	0.227167911148282	0.0934425145057351	0.0149953882468938	0.891461538511871
90.2999999999991	0.227223325648965	0.0939793940086142	0.0150016608088724	0.89092291545656
90.3999999999991	0.227278847336142	0.094517894490282	0.0150080393028105	0.890382598533746
90.4999999999991	0.227334476209814	0.0950580159507383	0.0150145237287083	0.889840587743428
90.5999999999991	0.22828719856437	0.0947045962290709	0.0150299951389854	0.890183164194099
90.6999999999991	0.229302083651552	0.0942911211288423	0.0150461868190235	0.890584365978268
90.7999999999991	0.230309035176261	0.0938840193564311	0.0150607309984457	0.890978930868246
90.8999999999991	0.231310735801201	0.0934804535525661	0.0150729609673569	0.891370496832382
90.9999999999991	0.232308182361852	0.0930799980137311	0.0150850033744625	0.891759114108426
91.0999999999991	0.233301374858213	0.092682652739926	0.0150968582197625	0.892144782696377
91.1999999999991	0.234290313290286	0.092288417731151	0.0151085255032567	0.892527502596235
91.2999999999991	0.235274997658069	0.0918972929874058	0.0151200052249453	0.892907273808001
91.3999999999991	0.236255427961563	0.0915092785086906	0.0151312973848283	0.893284096331673
91.4999999999991	0.237231604200767	0.0911243742950054	0.0151424019829055	0.893657970167253
91.5999999999991	0.238203526375683	0.0907425803463501	0.0151533190191771	0.89402889531474
91.6999999999991	0.239171194486309	0.0903638966627248	0.0151640484936431	0.894396871774135
91.7999999999991	0.240134608532646	0.0899883232441295	0.0151745904063034	0.894761899545436
91.8999999999991	0.241093768514694	0.0896158600905641	0.015184944757158	0.895123978628645
91.999999999999	0.242048674432452	0.0892465072020286	0.0151951115462069	0.895483109023761
92.099999999999	0.242999326285922	0.0888802645785231	0.0152050907734502	0.895839290730785
92.199999999999	0.243945724075102	0.0885171322200476	0.0152148824388878	0.896192523749715
92.299999999999	0.244887867799993	0.088157110126602	0.0152244865425197	0.896542808080553
92.399999999999	0.245825757460594	0.0878001982981864	0.015233903084346	0.896890143723298
92.499999999999	0.246759393056907	0.0874463967348007	0.0152431320643666	0.89723453067795
92.599999999999	0.24768877458893	0.087095705436445	0.0152521734825816	0.89757596894451
92.699999999999	0.248613902056664	0.0867481244031192	0.0152610273389908	0.897914458522977
92.799999999999	0.249534775460109	0.0864028725249599	0.0152696936335944	0.898250780523214
92.899999999999	0.250451394799264	0.0860589712662767	0.0152781723663924	0.898585913480914
92.999999999999	0.251363760074131	0.0857179452761188	0.0152864635373846	0.898918332747025
93.099999999999	0.252271857971564	0.0853786498137875	0.0152945671465712	0.899250514376694
93.199999999999	0.253183581093801	0.0850370879195158	0.0153027274278041	0.89958460504485
93.299999999999	0.254094440330229	0.0846968489258858	0.015310804994203	0.899916543177553
93.399999999999	0.25500179993832	0.0843589575800633	0.0153187183935601	0.900246276363365
93.499999999999	0.255905659918073	0.0840234138820483	0.0153264676258756	0.900573804602286
93.599999999999	0.256806020269488	0.0836902178318408	0.0153340526911494	0.900899127894317
93.699999999999	0.257702880992566	0.0833593694294409	0.0153414735893816	0.901222246239456
93.7999999999989	0.258596242087306	0.0830308686748484	0.0153487303205721	0.901543159637704
93.8999999999989	0.259486103553708	0.0827047155680634	0.0153558228847209	0.901861868089062
93.9999999999989	0.260372465391773	0.0823809101090859	0.0153627512818281	0.902178371593528
94.0999999999989	0.2612553276015	0.0820594522979159	0.0153695155118936	0.902492670151104
94.1999999999989	0.262134690182889	0.0817403421345535	0.0153761155749174	0.902804763761789
94.2999999999989	0.263010553135941	0.0814235796189985	0.0153825514708995	0.903114652425582
94.3999999999989	0.263882916460655	0.0811091647512511	0.01538882319984	0.903422336142485
94.4999999999989	0.264751780157031	0.0807970975313111	0.0153949307617388	0.903727814912497
94.5999999999989	0.26561714422507	0.0804873779591787	0.0154008741565959	0.904031088735618
94.6999999999989	0.266479008664771	0.0801800060348537	0.0154066533844114	0.904332157611848
94.7999999999989	0.267337373476134	0.0798749817583363	0.0154122684451852	0.904631021541187
94.8999999999989	0.26819223865916	0.0795723051296263	0.0154177193389173	0.904927680523635
94.9999999999989	0.269043604213847	0.0792719761487239	0.0154230060656078	0.905222134559192
95.0999999999989	0.269891470140198	0.078973994815629	0.0154281286252566	0.905514383647859
95.1999999999989	0.27073583643821	0.0786783611303415	0.0154330870178637	0.905804427789634
95.2999999999989	0.271576703107885	0.0783850750928616	0.0154378812434292	0.906092266984518
95.3999999999989	0.272414070149223	0.0780930840100153	0.015442511301953	0.906378953925685
95.4999999999988	0.273247937562223	0.0778023850751516	0.0154469771934351	0.906664491419787
95.5999999999988	0.273346815811291	0.0782402500201845	0.0154441412264434	0.906228294398163
95.6999999999988	0.273399091553495	0.0787275564293551	0.0154409904144562	0.905743109879206
95.7999999999988	0.273451473624606	0.0792165123693615	0.0154378900087283	0.905256197636224
95.8999999999988	0.273503962024624	0.0797071183776772	0.0154348400092597	0.904767557131742
95.9999999999988	0.273556556753548	0.0801993744543023	0.0154318404160504	0.904277188365762
96.0999999999988	0.273609257811379	0.0806932805992366	0.0154288912291004	0.903785091338283
96.1999999999988	0.273662065198117	0.0811888368124802	0.0154259924484097	0.903291266049304
96.2999999999988	0.273714978913761	0.0816860430940331	0.0154231440739782	0.902795712498827
96.3999999999988	0.273767998958312	0.0821848994438954	0.0154203461058061	0.902298430686851
96.4999999999988	0.27382112533177	0.0826854058620669	0.0154175985438932	0.901799420613376
96.5999999999988	0.273874358034135	0.0831875623485477	0.0154149013882396	0.901298682278402
96.6999999999988	0.273927697065406	0.0836913689033378	0.0154122546388453	0.90079621568193
96.7999999999988	0.273981142425584	0.0841968255264373	0.0154096582957103	0.900292020823958
96.8999999999988	0.274034694114669	0.084703932217846	0.0154071123588345	0.899786097704487
96.9999999999988	0.274088352132661	0.085212688977564	0.0154046168282181	0.899278446323517
